dataset,horizon,row_model,col_model,reject_share_10pct,reject_share_5pct,reject_share_1pct,applied_style
MHAR,1,NN3,NN1_1,0.44,0.4,0.28,none
MHAR,1,NN3,NN1,0.36,0.36,0.2,none
MHAR,1,NN3,NN2_1,0.36,0.32,0.2,none
MHAR,1,NN3,NN2,0.16,0.16,0.08,none
MHAR,1,NN3,NN3_1,0.32,0.24,0.2,none
MHAR,1,NN3,NN3,0.0,0.0,0.0,none
MHAR,1,NN3,NN4_1,0.04,0.04,0.0,none
MHAR,1,NN3,NN4,0.04,0.04,0.0,none
MHAR,1,NN4_1,HAR,0.4,0.28,0.2,none
MHAR,1,NN4_1,HARX,0.4,0.28,0.2,none
MHAR,1,NN4_1,LogHAR,0.72,0.64,0.48,p05
MHAR,1,NN4_1,LevHAR,0.24,0.2,0.08,none
MHAR,1,NN4_1,SHAR,0.44,0.32,0.24,none
MHAR,1,NN4_1,HARQ,0.24,0.24,0.08,none
MHAR,1,NN4_1,Ridge,0.4,0.32,0.24,none
MHAR,1,NN4_1,Lasso,0.28,0.28,0.2,none
MHAR,1,NN4_1,ElasticNet,0.36,0.32,0.24,none
MHAR,1,NN4_1,AdaptiveLasso,0.24,0.24,0.16,none
MHAR,1,NN4_1,PostLasso,0.32,0.28,0.2,none
MHAR,1,NN4_1,Bagging,0.28,0.24,0.16,none
MHAR,1,NN4_1,RandomForest,0.44,0.32,0.2,none
MHAR,1,NN4_1,GradientBoosting,0.28,0.28,0.12,none
MHAR,1,NN4_1,NN1_1,0.72,0.68,0.52,p01
MHAR,1,NN4_1,NN1,0.56,0.52,0.32,p05
MHAR,1,NN4_1,NN2_1,0.44,0.4,0.28,none
MHAR,1,NN4_1,NN2,0.44,0.28,0.16,none
MHAR,1,NN4_1,NN3_1,0.44,0.4,0.28,none
MHAR,1,NN4_1,NN3,0.4,0.36,0.24,none
MHAR,1,NN4_1,NN4_1,0.0,0.0,0.0,none
MHAR,1,NN4_1,NN4,0.28,0.2,0.16,none
MHAR,1,NN4,HAR,0.44,0.32,0.08,none
MHAR,1,NN4,HARX,0.44,0.32,0.08,none
MHAR,1,NN4,LogHAR,0.72,0.56,0.48,p05
MHAR,1,NN4,LevHAR,0.2,0.12,0.08,none
MHAR,1,NN4,SHAR,0.44,0.36,0.12,none
MHAR,1,NN4,HARQ,0.24,0.2,0.08,none
MHAR,1,NN4,Ridge,0.44,0.36,0.08,none
MHAR,1,NN4,Lasso,0.44,0.2,0.08,none
MHAR,1,NN4,ElasticNet,0.44,0.32,0.08,none
MHAR,1,NN4,AdaptiveLasso,0.24,0.2,0.08,none
MHAR,1,NN4,PostLasso,0.44,0.28,0.08,none
MHAR,1,NN4,Bagging,0.28,0.28,0.16,none
MHAR,1,NN4,RandomForest,0.44,0.32,0.2,none
MHAR,1,NN4,GradientBoosting,0.36,0.32,0.12,none
MHAR,1,NN4,NN1_1,0.72,0.64,0.6,p01
MHAR,1,NN4,NN1,0.76,0.68,0.6,p01
MHAR,1,NN4,NN2_1,0.64,0.56,0.44,p05
MHAR,1,NN4,NN2,0.64,0.6,0.48,p05
MHAR,1,NN4,NN3_1,0.52,0.52,0.44,p05
MHAR,1,NN4,NN3,0.8,0.68,0.48,p05
MHAR,1,NN4,NN4_1,0.48,0.36,0.16,none
MHAR,1,NN4,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,1,HAR,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,HAR,HARX,0.28,0.08,0.0,none
PARTIAL_MALL,1,HAR,LogHAR,0.88,0.84,0.56,p01
PARTIAL_MALL,1,HAR,LevHAR,0.16,0.0,0.0,none
PARTIAL_MALL,1,HAR,SHAR,0.28,0.12,0.0,none
PARTIAL_MALL,1,HAR,HARQ,0.12,0.0,0.0,none
PARTIAL_MALL,1,HAR,Ridge,0.28,0.08,0.0,none
PARTIAL_MALL,1,HAR,Lasso,0.32,0.16,0.0,none
PARTIAL_MALL,1,HAR,ElasticNet,0.52,0.32,0.04,p10
PARTIAL_MALL,1,HAR,AdaptiveLasso,0.2,0.12,0.0,none
PARTIAL_MALL,1,HAR,PostLasso,0.16,0.04,0.0,none
PARTIAL_MALL,1,HAR,Bagging,0.44,0.2,0.04,none
PARTIAL_MALL,1,HAR,RandomForest,0.72,0.4,0.12,p10
PARTIAL_MALL,1,HAR,GradientBoosting,0.36,0.24,0.08,none
PARTIAL_MALL,1,HAR,NN1_1,0.12,0.04,0.0,none
PARTIAL_MALL,1,HAR,NN1,0.24,0.16,0.04,none
PARTIAL_MALL,1,HAR,NN2_1,0.04,0.0,0.0,none
PARTIAL_MALL,1,HAR,NN2,0.0,0.0,0.0,none
PARTIAL_MALL,1,HAR,NN3_1,0.12,0.0,0.0,none
PARTIAL_MALL,1,HAR,NN3,0.04,0.0,0.0,none
PARTIAL_MALL,1,HAR,NN4_1,0.04,0.0,0.0,none
PARTIAL_MALL,1,HAR,NN4,0.04,0.0,0.0,none
PARTIAL_MALL,1,HARX,HAR,0.12,0.08,0.08,none
PARTIAL_MALL,1,HARX,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,1,HARX,LogHAR,0.6,0.48,0.2,p10
PARTIAL_MALL,1,HARX,LevHAR,0.12,0.08,0.0,none
PARTIAL_MALL,1,HARX,SHAR,0.32,0.2,0.08,none
PARTIAL_MALL,1,HARX,HARQ,0.12,0.0,0.0,none
PARTIAL_MALL,1,HARX,Ridge,0.24,0.12,0.0,none
PARTIAL_MALL,1,HARX,Lasso,0.52,0.36,0.16,p10
PARTIAL_MALL,1,HARX,ElasticNet,0.6,0.44,0.16,p10
PARTIAL_MALL,1,HARX,AdaptiveLasso,0.24,0.16,0.08,none
PARTIAL_MALL,1,HARX,PostLasso,0.08,0.04,0.0,none
PARTIAL_MALL,1,HARX,Bagging,0.36,0.2,0.08,none
PARTIAL_MALL,1,HARX,RandomForest,0.6,0.48,0.16,p10
PARTIAL_MALL,1,HARX,GradientBoosting,0.28,0.16,0.08,none
PARTIAL_MALL,1,HARX,NN1_1,0.2,0.12,0.08,none
PARTIAL_MALL,1,HARX,NN1,0.16,0.08,0.08,none
PARTIAL_MALL,1,HARX,NN2_1,0.12,0.08,0.04,none
PARTIAL_MALL,1,HARX,NN2,0.08,0.08,0.04,none
PARTIAL_MALL,1,HARX,NN3_1,0.16,0.08,0.08,none
PARTIAL_MALL,1,HARX,NN3,0.12,0.08,0.08,none
PARTIAL_MALL,1,HARX,NN4_1,0.12,0.08,0.08,none
PARTIAL_MALL,1,HARX,NN4,0.08,0.08,0.04,none
PARTIAL_MALL,1,LogHAR,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,LogHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,Bagging,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,RandomForest,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,GradientBoosting,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN1_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN1,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN2_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN2,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN3_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN3,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN4_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,LogHAR,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,1,LevHAR,HAR,0.24,0.16,0.08,none
PARTIAL_MALL,1,LevHAR,HARX,0.48,0.36,0.2,none
PARTIAL_MALL,1,LevHAR,LogHAR,0.6,0.48,0.28,p10
PARTIAL_MALL,1,LevHAR,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,LevHAR,SHAR,0.32,0.28,0.24,none
PARTIAL_MALL,1,LevHAR,HARQ,0.2,0.16,0.08,none
PARTIAL_MALL,1,LevHAR,Ridge,0.52,0.4,0.24,p10
PARTIAL_MALL,1,LevHAR,Lasso,0.52,0.36,0.24,p10
PARTIAL_MALL,1,LevHAR,ElasticNet,0.52,0.4,0.28,p10
PARTIAL_MALL,1,LevHAR,AdaptiveLasso,0.32,0.24,0.12,none
PARTIAL_MALL,1,LevHAR,PostLasso,0.4,0.36,0.2,none
PARTIAL_MALL,1,LevHAR,Bagging,0.36,0.32,0.08,none
PARTIAL_MALL,1,LevHAR,RandomForest,0.6,0.4,0.24,p10
PARTIAL_MALL,1,LevHAR,GradientBoosting,0.28,0.24,0.16,none
PARTIAL_MALL,1,LevHAR,NN1_1,0.28,0.2,0.08,none
PARTIAL_MALL,1,LevHAR,NN1,0.2,0.16,0.08,none
PARTIAL_MALL,1,LevHAR,NN2_1,0.16,0.12,0.08,none
PARTIAL_MALL,1,LevHAR,NN2,0.16,0.08,0.08,none
PARTIAL_MALL,1,LevHAR,NN3_1,0.24,0.12,0.08,none
PARTIAL_MALL,1,LevHAR,NN3,0.2,0.12,0.08,none
PARTIAL_MALL,1,LevHAR,NN4_1,0.2,0.08,0.08,none
PARTIAL_MALL,1,LevHAR,NN4,0.16,0.12,0.08,none
PARTIAL_MALL,1,SHAR,HAR,0.12,0.08,0.04,none
PARTIAL_MALL,1,SHAR,HARX,0.04,0.04,0.0,none
PARTIAL_MALL,1,SHAR,LogHAR,0.6,0.44,0.32,p10
PARTIAL_MALL,1,SHAR,LevHAR,0.08,0.04,0.0,none
PARTIAL_MALL,1,SHAR,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,SHAR,HARQ,0.16,0.04,0.0,none
PARTIAL_MALL,1,SHAR,Ridge,0.16,0.08,0.0,none
PARTIAL_MALL,1,SHAR,Lasso,0.4,0.36,0.12,none
PARTIAL_MALL,1,SHAR,ElasticNet,0.56,0.4,0.08,p10
PARTIAL_MALL,1,SHAR,AdaptiveLasso,0.24,0.16,0.08,none
PARTIAL_MALL,1,SHAR,PostLasso,0.08,0.04,0.0,none
PARTIAL_MALL,1,SHAR,Bagging,0.32,0.2,0.08,none
PARTIAL_MALL,1,SHAR,RandomForest,0.56,0.44,0.2,p10
PARTIAL_MALL,1,SHAR,GradientBoosting,0.2,0.12,0.04,none
PARTIAL_MALL,1,SHAR,NN1_1,0.2,0.12,0.08,none
PARTIAL_MALL,1,SHAR,NN1,0.12,0.08,0.08,none
PARTIAL_MALL,1,SHAR,NN2_1,0.12,0.08,0.04,none
PARTIAL_MALL,1,SHAR,NN2,0.08,0.08,0.04,none
PARTIAL_MALL,1,SHAR,NN3_1,0.2,0.08,0.08,none
PARTIAL_MALL,1,SHAR,NN3,0.08,0.08,0.04,none
PARTIAL_MALL,1,SHAR,NN4_1,0.08,0.08,0.04,none
PARTIAL_MALL,1,SHAR,NN4,0.08,0.08,0.04,none
PARTIAL_MALL,1,HARQ,HAR,0.08,0.08,0.04,none
PARTIAL_MALL,1,HARQ,HARX,0.08,0.04,0.0,none
PARTIAL_MALL,1,HARQ,LogHAR,0.56,0.36,0.24,p10
PARTIAL_MALL,1,HARQ,LevHAR,0.04,0.04,0.0,none
PARTIAL_MALL,1,HARQ,SHAR,0.16,0.0,0.0,none
PARTIAL_MALL,1,HARQ,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,1,HARQ,Ridge,0.08,0.04,0.0,none
PARTIAL_MALL,1,HARQ,Lasso,0.24,0.12,0.08,none
PARTIAL_MALL,1,HARQ,ElasticNet,0.36,0.16,0.08,none
PARTIAL_MALL,1,HARQ,AdaptiveLasso,0.2,0.12,0.04,none
PARTIAL_MALL,1,HARQ,PostLasso,0.08,0.04,0.0,none
PARTIAL_MALL,1,HARQ,Bagging,0.28,0.2,0.12,none
PARTIAL_MALL,1,HARQ,RandomForest,0.48,0.36,0.12,none
PARTIAL_MALL,1,HARQ,GradientBoosting,0.24,0.12,0.04,none
PARTIAL_MALL,1,HARQ,NN1_1,0.12,0.12,0.04,none
PARTIAL_MALL,1,HARQ,NN1,0.08,0.08,0.04,none
PARTIAL_MALL,1,HARQ,NN2_1,0.08,0.08,0.0,none
PARTIAL_MALL,1,HARQ,NN2,0.08,0.08,0.0,none
PARTIAL_MALL,1,HARQ,NN3_1,0.08,0.08,0.0,none
PARTIAL_MALL,1,HARQ,NN3,0.08,0.08,0.0,none
PARTIAL_MALL,1,HARQ,NN4_1,0.08,0.08,0.0,none
PARTIAL_MALL,1,HARQ,NN4,0.08,0.08,0.0,none
PARTIAL_MALL,1,Ridge,HAR,0.12,0.12,0.08,none
PARTIAL_MALL,1,Ridge,HARX,0.08,0.04,0.04,none
PARTIAL_MALL,1,Ridge,LogHAR,0.6,0.48,0.2,p10
PARTIAL_MALL,1,Ridge,LevHAR,0.08,0.04,0.0,none
PARTIAL_MALL,1,Ridge,SHAR,0.2,0.16,0.08,none
PARTIAL_MALL,1,Ridge,HARQ,0.04,0.0,0.0,none
PARTIAL_MALL,1,Ridge,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,1,Ridge,Lasso,0.36,0.32,0.2,none
PARTIAL_MALL,1,Ridge,ElasticNet,0.56,0.44,0.24,p10
PARTIAL_MALL,1,Ridge,AdaptiveLasso,0.24,0.16,0.08,none
PARTIAL_MALL,1,Ridge,PostLasso,0.08,0.04,0.0,none
PARTIAL_MALL,1,Ridge,Bagging,0.36,0.28,0.04,none
PARTIAL_MALL,1,Ridge,RandomForest,0.56,0.48,0.24,p10
PARTIAL_MALL,1,Ridge,GradientBoosting,0.28,0.16,0.08,none
PARTIAL_MALL,1,Ridge,NN1_1,0.16,0.16,0.08,none
PARTIAL_MALL,1,Ridge,NN1,0.16,0.12,0.08,none
PARTIAL_MALL,1,Ridge,NN2_1,0.16,0.08,0.04,none
PARTIAL_MALL,1,Ridge,NN2,0.12,0.08,0.08,none
PARTIAL_MALL,1,Ridge,NN3_1,0.16,0.12,0.08,none
PARTIAL_MALL,1,Ridge,NN3,0.16,0.08,0.08,none
PARTIAL_MALL,1,Ridge,NN4_1,0.16,0.08,0.08,none
PARTIAL_MALL,1,Ridge,NN4,0.12,0.08,0.04,none
PARTIAL_MALL,1,Lasso,HAR,0.12,0.08,0.08,none
PARTIAL_MALL,1,Lasso,HARX,0.08,0.08,0.04,none
PARTIAL_MALL,1,Lasso,LogHAR,0.52,0.36,0.24,p10
PARTIAL_MALL,1,Lasso,LevHAR,0.04,0.04,0.04,none
PARTIAL_MALL,1,Lasso,SHAR,0.12,0.12,0.0,none
PARTIAL_MALL,1,Lasso,HARQ,0.08,0.04,0.0,none
PARTIAL_MALL,1,Lasso,Ridge,0.12,0.12,0.04,none
PARTIAL_MALL,1,Lasso,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,Lasso,ElasticNet,0.28,0.2,0.12,none
PARTIAL_MALL,1,Lasso,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,Lasso,PostLasso,0.04,0.04,0.0,none
PARTIAL_MALL,1,Lasso,Bagging,0.2,0.12,0.08,none
PARTIAL_MALL,1,Lasso,RandomForest,0.48,0.44,0.16,none
PARTIAL_MALL,1,Lasso,GradientBoosting,0.2,0.12,0.08,none
PARTIAL_MALL,1,Lasso,NN1_1,0.12,0.12,0.04,none
PARTIAL_MALL,1,Lasso,NN1,0.16,0.08,0.04,none
PARTIAL_MALL,1,Lasso,NN2_1,0.04,0.0,0.0,none
PARTIAL_MALL,1,Lasso,NN2,0.0,0.0,0.0,none
PARTIAL_MALL,1,Lasso,NN3_1,0.04,0.04,0.0,none
PARTIAL_MALL,1,Lasso,NN3,0.08,0.0,0.0,none
PARTIAL_MALL,1,Lasso,NN4_1,0.04,0.0,0.0,none
PARTIAL_MALL,1,Lasso,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,1,ElasticNet,HAR,0.16,0.12,0.08,none
PARTIAL_MALL,1,ElasticNet,HARX,0.04,0.04,0.04,none
PARTIAL_MALL,1,ElasticNet,LogHAR,0.52,0.28,0.12,p10
PARTIAL_MALL,1,ElasticNet,LevHAR,0.04,0.04,0.04,none
PARTIAL_MALL,1,ElasticNet,SHAR,0.04,0.04,0.0,none
PARTIAL_MALL,1,ElasticNet,HARQ,0.04,0.04,0.04,none
PARTIAL_MALL,1,ElasticNet,Ridge,0.04,0.04,0.04,none
PARTIAL_MALL,1,ElasticNet,Lasso,0.12,0.12,0.12,none
PARTIAL_MALL,1,ElasticNet,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,1,ElasticNet,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,ElasticNet,PostLasso,0.04,0.04,0.0,none
PARTIAL_MALL,1,ElasticNet,Bagging,0.12,0.12,0.08,none
PARTIAL_MALL,1,ElasticNet,RandomForest,0.4,0.28,0.2,none
PARTIAL_MALL,1,ElasticNet,GradientBoosting,0.16,0.16,0.04,none
PARTIAL_MALL,1,ElasticNet,NN1_1,0.16,0.16,0.04,none
PARTIAL_MALL,1,ElasticNet,NN1,0.16,0.16,0.04,none
PARTIAL_MALL,1,ElasticNet,NN2_1,0.08,0.04,0.0,none
PARTIAL_MALL,1,ElasticNet,NN2,0.08,0.0,0.0,none
PARTIAL_MALL,1,ElasticNet,NN3_1,0.12,0.08,0.0,none
PARTIAL_MALL,1,ElasticNet,NN3,0.12,0.0,0.0,none
PARTIAL_MALL,1,ElasticNet,NN4_1,0.08,0.0,0.0,none
PARTIAL_MALL,1,ElasticNet,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,HAR,0.24,0.16,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,HARX,0.28,0.2,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,LogHAR,0.68,0.56,0.32,p05
PARTIAL_MALL,1,AdaptiveLasso,LevHAR,0.16,0.16,0.08,none
PARTIAL_MALL,1,AdaptiveLasso,SHAR,0.32,0.32,0.08,none
PARTIAL_MALL,1,AdaptiveLasso,HARQ,0.16,0.12,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,Ridge,0.36,0.32,0.16,none
PARTIAL_MALL,1,AdaptiveLasso,Lasso,0.56,0.48,0.36,p10
PARTIAL_MALL,1,AdaptiveLasso,ElasticNet,0.56,0.52,0.28,p05
PARTIAL_MALL,1,AdaptiveLasso,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,PostLasso,0.24,0.16,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,Bagging,0.32,0.28,0.16,none
PARTIAL_MALL,1,AdaptiveLasso,RandomForest,0.56,0.48,0.28,p10
PARTIAL_MALL,1,AdaptiveLasso,GradientBoosting,0.24,0.2,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,NN1_1,0.2,0.16,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,NN1,0.16,0.16,0.12,none
PARTIAL_MALL,1,AdaptiveLasso,NN2_1,0.12,0.04,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,NN2,0.08,0.0,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,NN3_1,0.2,0.04,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,NN3,0.16,0.04,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,NN4_1,0.16,0.04,0.0,none
PARTIAL_MALL,1,AdaptiveLasso,NN4,0.12,0.0,0.0,none
PARTIAL_MALL,1,PostLasso,HAR,0.16,0.12,0.08,none
PARTIAL_MALL,1,PostLasso,HARX,0.24,0.16,0.08,none
PARTIAL_MALL,1,PostLasso,LogHAR,0.64,0.56,0.28,p05
PARTIAL_MALL,1,PostLasso,LevHAR,0.12,0.04,0.0,none
PARTIAL_MALL,1,PostLasso,SHAR,0.44,0.32,0.08,none
PARTIAL_MALL,1,PostLasso,HARQ,0.16,0.08,0.04,none
PARTIAL_MALL,1,PostLasso,Ridge,0.48,0.32,0.2,none
PARTIAL_MALL,1,PostLasso,Lasso,0.56,0.44,0.28,p10
PARTIAL_MALL,1,PostLasso,ElasticNet,0.72,0.52,0.16,p05
PARTIAL_MALL,1,PostLasso,AdaptiveLasso,0.2,0.16,0.08,none
PARTIAL_MALL,1,PostLasso,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,PostLasso,Bagging,0.32,0.32,0.12,none
PARTIAL_MALL,1,PostLasso,RandomForest,0.56,0.48,0.28,p10
PARTIAL_MALL,1,PostLasso,GradientBoosting,0.28,0.24,0.08,none
PARTIAL_MALL,1,PostLasso,NN1_1,0.2,0.16,0.08,none
PARTIAL_MALL,1,PostLasso,NN1,0.16,0.12,0.08,none
PARTIAL_MALL,1,PostLasso,NN2_1,0.12,0.12,0.08,none
PARTIAL_MALL,1,PostLasso,NN2,0.08,0.08,0.08,none
PARTIAL_MALL,1,PostLasso,NN3_1,0.16,0.12,0.08,none
PARTIAL_MALL,1,PostLasso,NN3,0.12,0.12,0.08,none
PARTIAL_MALL,1,PostLasso,NN4_1,0.12,0.12,0.08,none
PARTIAL_MALL,1,PostLasso,NN4,0.12,0.12,0.08,none
PARTIAL_MALL,1,Bagging,HAR,0.04,0.04,0.04,none
PARTIAL_MALL,1,Bagging,HARX,0.08,0.08,0.04,none
PARTIAL_MALL,1,Bagging,LogHAR,0.52,0.44,0.28,p10
PARTIAL_MALL,1,Bagging,LevHAR,0.04,0.04,0.0,none
PARTIAL_MALL,1,Bagging,SHAR,0.12,0.04,0.0,none
PARTIAL_MALL,1,Bagging,HARQ,0.04,0.04,0.0,none
PARTIAL_MALL,1,Bagging,Ridge,0.08,0.04,0.04,none
PARTIAL_MALL,1,Bagging,Lasso,0.08,0.08,0.0,none
PARTIAL_MALL,1,Bagging,ElasticNet,0.12,0.12,0.04,none
PARTIAL_MALL,1,Bagging,AdaptiveLasso,0.08,0.04,0.0,none
PARTIAL_MALL,1,Bagging,PostLasso,0.08,0.04,0.04,none
PARTIAL_MALL,1,Bagging,Bagging,0.0,0.0,0.0,none
PARTIAL_MALL,1,Bagging,RandomForest,0.64,0.36,0.16,p10
PARTIAL_MALL,1,Bagging,GradientBoosting,0.24,0.16,0.08,none
PARTIAL_MALL,1,Bagging,NN1_1,0.08,0.04,0.0,none
PARTIAL_MALL,1,Bagging,NN1,0.08,0.04,0.0,none
PARTIAL_MALL,1,Bagging,NN2_1,0.04,0.04,0.0,none
PARTIAL_MALL,1,Bagging,NN2,0.0,0.0,0.0,none
PARTIAL_MALL,1,Bagging,NN3_1,0.04,0.04,0.0,none
PARTIAL_MALL,1,Bagging,NN3,0.04,0.04,0.0,none
PARTIAL_MALL,1,Bagging,NN4_1,0.04,0.04,0.0,none
PARTIAL_MALL,1,Bagging,NN4,0.04,0.04,0.0,none
PARTIAL_MALL,1,RandomForest,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,LogHAR,0.4,0.32,0.08,none
PARTIAL_MALL,1,RandomForest,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,ElasticNet,0.04,0.04,0.0,none
PARTIAL_MALL,1,RandomForest,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,Bagging,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,RandomForest,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,GradientBoosting,0.04,0.04,0.0,none
PARTIAL_MALL,1,RandomForest,NN1_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN1,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN2_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN2,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN3_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN3,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN4_1,0.0,0.0,0.0,none
PARTIAL_MALL,1,RandomForest,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,1,GradientBoosting,HAR,0.12,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,HARX,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,LogHAR,0.52,0.4,0.16,p10
PARTIAL_MALL,1,GradientBoosting,LevHAR,0.04,0.04,0.0,none
PARTIAL_MALL,1,GradientBoosting,SHAR,0.04,0.04,0.0,none
PARTIAL_MALL,1,GradientBoosting,HARQ,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,Ridge,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,Lasso,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,ElasticNet,0.12,0.12,0.04,none
PARTIAL_MALL,1,GradientBoosting,AdaptiveLasso,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,PostLasso,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,Bagging,0.24,0.04,0.0,none
PARTIAL_MALL,1,GradientBoosting,RandomForest,0.44,0.32,0.16,none
PARTIAL_MALL,1,GradientBoosting,GradientBoosting,0.0,0.0,0.0,none
PARTIAL_MALL,1,GradientBoosting,NN1_1,0.08,0.08,0.04,none
PARTIAL_MALL,1,GradientBoosting,NN1,0.12,0.04,0.0,none
PARTIAL_MALL,1,GradientBoosting,NN2_1,0.04,0.04,0.0,none
PARTIAL_MALL,1,GradientBoosting,NN2,0.0,0.0,0.0,none
PARTIAL_MALL,1,GradientBoosting,NN3_1,0.04,0.04,0.04,none
PARTIAL_MALL,1,GradientBoosting,NN3,0.04,0.04,0.04,none
PARTIAL_MALL,1,GradientBoosting,NN4_1,0.04,0.04,0.0,none
PARTIAL_MALL,1,GradientBoosting,NN4,0.04,0.04,0.0,none
PARTIAL_MALL,1,NN1_1,HAR,0.36,0.32,0.2,none
PARTIAL_MALL,1,NN1_1,HARX,0.36,0.28,0.2,none
PARTIAL_MALL,1,NN1_1,LogHAR,0.6,0.6,0.44,p05
PARTIAL_MALL,1,NN1_1,LevHAR,0.32,0.24,0.16,none
PARTIAL_MALL,1,NN1_1,SHAR,0.36,0.32,0.16,none
PARTIAL_MALL,1,NN1_1,HARQ,0.24,0.16,0.16,none
PARTIAL_MALL,1,NN1_1,Ridge,0.4,0.28,0.2,none
PARTIAL_MALL,1,NN1_1,Lasso,0.44,0.32,0.2,none
PARTIAL_MALL,1,NN1_1,ElasticNet,0.44,0.36,0.24,none
PARTIAL_MALL,1,NN1_1,AdaptiveLasso,0.4,0.28,0.16,none
PARTIAL_MALL,1,NN1_1,PostLasso,0.32,0.28,0.16,none
